URL,Label
www.pvv.ntnu.no/~leifmk/english/gurps/blueplanet/bluegurps.html,good
local.yahoo.com/info-17241103-al-capone-s-hideaway-stkhse-st-charles,good
docstoc.com/docs/6226611/September_12,good
www-306.ibm.com/software/websphere/,good
hybridtrend.com/Work/new/index.php,bad
us.battle.net/wow/en/item/70910,good
trueknowledge.com/q/7.30_am_pacific_time_in_central_european_time,good
en.wikipedia.org/wiki/California_State_Route_61,good
fehotontsin.ru/sliva/gate.php,bad
alanstrack.com/system/data/f05ff3870cbef8e756845547af94aabd/,bad
optlife.gooside.com/0pyubt,bad
avevaconstruction.com/blesstool/image.htm,bad
opticsplanet.net/b-square-smle-royal-ordance-mounts-smle-mk-1-4-5-rec-mount-blue-18564.html,good
smartersolutions.com/blog/forrestbreyfogle/2009/10/26/should-individuals-control-chart-in-xmr-have-control-limits-adjusted/,good
sharksahl.com/story.asp?story_id=2477,good
www.loria.fr/~zimmerma/records/ecmnet.html,good
blogs.edmontonjournal.com/2011/07/14/the-westernization-of-the-edmonton-oilers/,good
freebase.com/view/en/dic_entertainment,good
mvs.wiu.edu/stumvs,good
instantpostcardwealthbiz.info/wp-content/z/error_login.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca,bad
isgiuniversity.com/components/com_docman/assets/images/updateaol/aol/index.htm,bad
mybestplay.com/clubs/clubatleticoatlanta-soccer-14-31633ii3.html,good
zvents.com/z/oakland_ca/alameda-county-builders-exchange--venues--1108032,good
social-plugins.net/www/facebook/engine/core/doc/doc/document.php,bad
amazon.com/Who-Elected-Bankers-Surveillance-Political/dp/0801483751,good
classmates.com/directory/school/Marguerite%20Bourgeois%20School?org=19818211,good
en.wikipedia.org/wiki/Gilles_Valiquette,good
niskayuna.org/Public_Documents/NiskayunaNY_Rec/park_rental,good
www.cc.gatech.edu/~wenke/project/id.html,good
www.earlham.edu/~peters/courses/logsys/hunthof.htm,good
city-data.com/city/Van-Horn-Texas.html,good
publicrecords.com/people-search-records/mary-gravelle,good
stoveegol.com/wjpjdf,bad
musclecarclub.com/musclecars/chevrolet-corvette/chevrolet-corvette-history-2.shtml,good
rootsandrhythm.com/roots/BARGAINS/bargains__cd_blues2.htm,good
hope.linkhause.com.ar/8y9upvuvg5\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=27&provincia=&categoria=320&azienda=&page=6,bad
imdb.com/name/nm0437218/,good
linkedin.com/directory/people/lareau.html,good
gtec.com/,good
www.varta.com/eng/,good
baseball-reference.com/minors/player.cgi?id=piche-001ron,good
213.228.128.12/~joaod/2xbjbu,bad
dhingana.com/search?q=josh&searchtype=album,good
tengaged.com/static/faq,good
www.bacsoftware.co.uk/whatsgone/home.htm,good
kbkamsv.livejournal.com/,good
articles.latimes.com/2009/may/02/science/sci-ruess2,good
benchmarkreviews.com/index.php?option=com_content&task=view&id=549&Itemid=69,good
home.earthlink.net/~rscarbro/russell/music_prep.htm,good
cfandfibroliving.com/wp-content/plugins/s/anmelden.php?portal=zafw3QKAElO5kPyVGxZMo4e7Ig0tCFN1BHW&amp;wps=TukNbhjt3f5lV7dPm0pe,bad
facetsdvd.com/ProductDetails.asp?ProductCode=DV98608,good
adregionet.pl/wp-content/plugins/akismet/6382888375/64853648980/,bad
lab.kissmycreative.com/administrator/U9TGxzF,bad
pasateafirefox.com/,good
groncki.com/resume.htm,good
publicbroadcasting.net/kcur/news.newsmain/article/0/0/1630805/news/Walt.Bodine.on.His.Corner.of.the.Great.Depression,good
www.proworks.com/consulting_overview.php,good
ncbi.nlm.nih.gov/pubmed/19864405,good
www.paypal.com.heyz123.ns11-wistee.fr/see2bd936a9/,bad
www.sevkon.net/js/?us.battle.net/login/en/?ref=3D3D3Dus.batt=,bad
ticketwood.com/concerts/Godspeed-You:-Black-Emperor-Tickets/Showbox-at-the-Market.php,good
search.cpan.org/~nkh/,good
www.equi-lab.com.tn/img_prod/IBlogin.htm,bad
jellybaby.org.uk/hfvg623,bad
approvedcc.su/login.php,bad
historical-deaths.blogspot.com/,good
gradeducation.lifesciences.cornell.edu/faculty/individual6440,good
engeforpavimentacao.com.br/images/smilies/sos/cp.php?m=login,bad
evri.com/organization/first-international-computer-0x92a98,good
spoke.com/info/p8cCHQ1/PatriceCampbell,good
alibris.com/search/books/qwork/915958/used/Cap%20Wigington%3A%20An%20Architectural%20Legacy%20in%20Ice%20and%20Stone,good
www.mango-do.com/746t3fg3,bad
linkedin.com/directory/people/anicic.html,good
sabrquebec.proboards.com/index.cgi?board=general&action=display&thread=59,good
names.whitepages.com/ohio/last/cleveland,good
arkinsoftware.in/images/aveksynkens.exe,bad
prades-consulting.com/www.paypal.fr/7ae7dae497843e929ae0c9751bcc8f5b,bad
mispedia.org/Chris_Hemsworth.html,good
hotclubfromhell.com/,good
pr.mo.gov/appraisers-disciplines.asp,good
skyscrapercity.com/archive/index.php/t-867746.html,good
tigerroar.com/,good
syracuse.com/orangelacrosse/,good
quebecseniors.info/index/directory,good
flickr.com/cameras/sony/dslr-a200/,good
www.aerofalcon.com/homepage.htm,good
altfg.com/blog/best-films-of/best-films-of-1931/,good
www.icfsa.pl/images/stories/paypal.co.info.com.nz.au/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5d30af371f85a4f683552d3f5e4675196d30af371f85a4f683552d3f5e4675196,bad
detail360.com/architect/michel-letourneau-architecte-pfid_2344924.htm,good
simple.wikipedia.org/wiki/Electronic_music,good
us.kompass.com/live/en/US000309/humpty-dumpty-snack-foods-usa-inc.html,good
45yu.jpandassociatesrealtors.info/search?q=V2AF&amp;D2b=jVgQuo7uO2co8K7CnW&amp;8hI3I=0i1IaZO&amp;lMCm=lgm2-D64BBxLtzxZaxhUpjJSzmP9jM&amp;U3h=LfCanzdXG&amp;2bC=x&amp;OFS=LQ4&amp;GEYVG=sdKRP-9MIPwF&amp;a=e18TgDg1UP4EZL&amp;UN=e&amp;h=K,bad
starcelebs.com/celebs/caroline_dhavernas.shtml,good
milebymile.com/main/United_States/Kansas/Interstate_70_2/United_States_Kansas_road_map_travel_guides.html,good
guitaretab.com/a/alice-in-chains/353.html,good
muscoop.com/index.php?topic=12252.0,good
video.answers.com/claude-tousignant-artist-profile-170900434,good
91.239.24.182:6892,bad
sourcewatch.org/index.php?title=George_C._Marshall_Institute,good
www.yolinux.com/TUTORIALS/LinuxTutorialC++.html,good
discogs.com/Marilyn-Manson-The-Golden-Age-Of-Grotesque/release/314757,good
immoralminority.blogspot.com/,good
gwxxfxfjfymyra.org/data/info.php,bad
customer.service.paypal.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d81.loncheriachepa.com/paypal/223696d003e41bfc80c1ec4a3daf613d/,bad
lipstickalley.com/f174/photos-jennifer-lopez-bel-air-mansion-282154/,good
theseeds.toile-libre.org/components/com_jnews/includes/shev,bad
jamstandguitar.com/wp-includes/pomo/data/133637826d2928d9b9a69a0e9319495f/,bad
chiokings.com,bad
us.battle.net.login.en.rf-login.com/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=www.worldofwarcraft.com/account/,bad
halloweenfiles.com/wiki.php?title=Roger_Dean_Stadium,good
fishermanresource.com/states/newjersey/Aldrich-Lake-Adelphia.php,good
www.hssoftware.co.uk/nstorearc.htm,good
educationindex.com/usa/pennsylvania/uniontown/albert-gallatin-area-senior-high-school-934/,good
123people.co.uk/s/gregory+dakin,good
people.famouswhy.com/arda_bowser/,good
mladina.net/erotik+filim.html,good
deadpool.rotten.com/people/M/,good
sourceforge.net/projects/pn-themes/,good
linkedin.com/directory/people/bordeleau-2.html,good
superpages.com/bp/Morgantown-WV/Edward-Jones-L0141198647.htm,good
metroleaguesoccerus.com/2010/01/13/global-academy-professional-soccer-exchange/,good
duckduckgo.com/1/c/Canadian_chemists,good
epinions.com/reviews/auto_Make-1991_Ford_Festiva,good
dailymotion.com/video/x9x430_wedding-night_shortfilms,good
www.jkkkk.com/images/,bad
totallynews.net/v1/bin/_ssl1/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run,bad
rootsweb.ancestry.com/~onstormo/research-cemetery-gravelhillplots.html,good
filmbug.com/db/4257,good
cmcomunicacion.es/g76ub76,bad
irgo.pl/wp-includes/theme-compat/1neh.html,bad
paypal.com.cgi.bin.gfgkdmkg564546sqdfsdfjhfd.ultramed.com.au/ae4f9c5e843e1149b2499663b6f845ba,bad
womex.com/realwomex/2010/conference-speakers.html,good
www.buzeo.fr/wp-content/plugins/yet-another-related-posts-plugin/yarpp-templates/webovh/,bad
chow.com/search?country=CA&latitude=45.498142&location=1000+Rue+De+La+Gauchetiere+W%2C+Montreal%2C+QC%2C+CA&longitude=-73.567073&page=2&query&type=Restaurant&zipCode=H3B4W5,good
permanentmark.sk/67fgbcni,bad
practical-scheme.net/gauche/,good
youtube.com/watch?v=6N-WQrworcY,good
cwjpnbijata.info/upload/_dispatch.php,bad
ca.linkedin.com/pub/dir/+/Lapensee/ca-4863-Montreal%2C-Canada-Area,good
evri.com/person/christopher-john-salter-rowland-0x608a7,good
superiorpics.com/william_devry/,good
homepage.ntlworld.com/timfletcher/index.htm,good
6i3cb6owitcouepv.paybrakepoint.com/img/flags/fr.png,bad
bach-cantatas.com/Bio/Alarie-Pierrette.htm,good
123people.ca/s/manon+filion,good
vimperk-haselburg.cz/kf27u5,bad
delafo.securesites.net/music_acts/311.htm,good
paypal.com.cgi.bin.gfgkdmkg564546sqdfsdfjhfd.ultramed.com.au/922e8a245008de56971592d144d25fa1/,bad
facebook.com/pages/Christopher-S-Bond-Bridge-Kansas-City/109312362419892,good
mysoju.com/star/angela-tong/,good
sourceforge.net/projects/whisper2/,good
kirklapointe.com/,good
bbc.co.uk/ahistoryoftheworld/objects/u6Qnc25jQ5OIO-X92mZz6Q,good
wikimapia.org/784618/Le-1645-De-Maisonneuve,good
great-labrador.com/th/site/libraries/cms/schema/sec-fr/errer.php?cmd=_error_login-run&amp;,bad
909highst.blogspot.com/2007/11/harry-whitney-and-mark-rashid-part-2.html,good
www.nbyixing.com/pro/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;amp;amp;app=com-d3,bad
newleftproject.org/index.php/site/article_comments/after_networks_in_defence_of_adam_curtis,good
guitarworld.com/mastodon-unveil-track-listing-hunter,good
twincities.com/ci_18139024?nclick_check=1,good
myfoxhalfoff.com/atlanta/,good
familypedia.wikia.com/wiki/Pennsylvania,good
scribd.com/doc/39832063/isgp-belgian-x-dossiers-the-accused,good
colorado.edu/AmStudies/lewis/film/idiot.htm,good
79.127.127.84/~tadkala/errors/webftp,bad
huffingtonpost.com/tony-sachs/father-time-dave-brubeck_b_611302.html,good
sex-stories-in-hindi-language-porno.blogspot.com/,good
creativeminds.com.pk/images/account/update/wells/fargos/online.htm,bad
robertwood.net/,good
pbs.org/moyers/journal/09192008/profile.html,good
croonet.com/start/V_NTk3ODAx/,good
spoke.com/info/pF2guCR/AdrienneBrown,good
icehockey.wikia.com/wiki/Patrice_Lefebvre,good
spacecovers.com/misc/rrbooklisting.htm?keepThis=true&TB_iframe=true,good
basketball-reference.com/teams/KCK/1977.html,good
linkedin.com/pub/katie-wright/18/3B7/A73,good
osha.gov/pls/oshaweb/owadisp.show_document?p_table=FEDERAL_REGISTER&p_id=13404,good
blogtalkradio.com/mma247/2011/10/26/mma-247-episode-45-ufc-137-preview-viacom-buys-bellator,good
booking.melinasoochan.com/,good
youtube.com/watch?v=BbmL4psMlLw,good
citizendia.org/Grand_Prix_(snooker),good
guesthousecoventry.com/,good
www.jalss.com/jalss_new/css/pal.html,bad
apolosolar.pl/wp-content/plugins/newsletter/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/b.php?y=dyfr212e7at3,bad
youtube.com/watch?v=UXe_UhN-E7M,good
facebook.com/pages/Gendron/111576735527138,good
bbs.ydss.cn/forum.php?mod=attachment&amp;aid=MTQ3NTU3fGRjOThjMjBkfDEzOTY3OTY0Mjd8ODM2OTg0fDEzMDc3OA==n,bad
bestuff.com/category/tv-series,good
encyclopedia2.thefreedictionary.com/Belasica,good
imamgelcaballero.edu.pe/catalogo/001.jpg/3060ce1114ac49b2bccbc7c731387d37/,bad
facebook.com/pages/Doug-Savant/106326159398252,good
www.bbqhapyek.com/web/www.Paypal.com/,bad
youtube.com/watch?v=hFL-NV9w3aw,good
en.wikipedia.org/wiki/Temple_Christian,good
dailymotion.com/video/x2sdq1_b-e-enterprises-hill-mandelker-film_news,good
ellegancesalon.ro/wp-content/plugins/akismet/zerop/,bad
nudeorganics.com/,good
en.wikipedia.org/wiki/Peter_Arnautoff,good
unkindband.bandcamp.com/,good
aviationarchaeology.com/src/namesH.htm,good
www.microsoft.com/typography/property/property.htm,good
security-apps. net/ZKB.apk,bad
uk.ask.com/wiki/Interstate_710_(California),good
imdb.com/name/nm0001417/,good
youtube.com/watch?v=hIdpOyKL5xg,good
censusonline.us/browse/KAYS/,good
cosco.hiit.fi/search/MPCA/,good
itotd.com/articles/311/walloon/,good
evri.com/person/dick-lotz-0x54b71,good
anekacipta-eng.com/Google_Secure/index.php.htm,bad
lindyhopmoves.com/tag/skip-up,good
mohican-nsn.gov/Community/Meet_Our_Elders/index.htm,good
headington.org.uk/oxon/stmargaret/mitchell_walter.html,good
alibris.com/search/books/qwork/1131117/used/Claude%20Jutra%3A%20Filmmaker,good
copeigoan.net/hfvg623,bad
eli7w.com/resume.html,good
historicalbatonrouge.blogspot.com/2008/08/lafayette-building.html,good
transemea.com/aol.tr/sergovia.html,bad
hiphopdx.com/index/interviews/id.1528/title.richie-rich-dollaz-sense,good
mylife.com/c-1972148170,good
ruralkayak.com/,good
uk-ufo.co.uk/2010/01/fiddlers-ferry-power-station-warrington-29th-january-2010/,good
imobil-lfree.com/FR/Moncompte/093574543787468338946283/f7ed8/b28db/moncompte/,bad
gr21.ru/doc/index.htm,bad
setlist.fm/setlist/the-j-geils-band/1982/municipal-auditorium-kansas-city-mo-13d2e101.html,good
mathworks.com/matlabcentral/fileexchange/14656,good
acefur.com/htgm2,bad
cbc.ca/lifeandtimes/bronfman.html,good
trueknowledge.com/q/facts_about__kansas_city_mo,good
totalcapitol.com/?people_id=2680,good
kevarim.com/rabbi-pinchos-hirschsprung/,good
faqs.org/abstracts/Family-and-marriage/Lettuce-deliver-you-Who-we-are.html,good
spartanburgschomes.com/,good
lovetamaya.mywww.biz/news/280zubSlOF0EZnAwFY1xd2Y65,bad
www.bedaux.net/mtrand/,good
mylife.com/herberteharris,good
paristexas911.com/,good
thekingswebhosting.com/includes/char/www.paypal.com/fr/,bad
kreacjonizm.cba.pl/j988765,bad
tsumego.jeudego.org/index_eng.php,good
www.terlizzigasimpianti.it/HfgfvhTR5,bad
youtube.com/watch?v=hl0_5BO3Bmc,good
mxp230.com,bad
mahalo.com/john-hancock/,good
apesf.pt/modules/mod_banners/rss.html,bad
youtube.com/watch?v=qatRQXcsTLY,good
chat-real-webcam4.blogspot.com/,bad
linkedin.com/directory/people/pageau.html,good
enotes.com/topic/Thomas_Haskins,good
wizards.com/Magic/TCG/Resources.aspx?x=magic/rules,good
dawhois.com/site/kksf.com.html,good
herman-nelson.com/_match.cfm?categoryID=211,good
www.matthewcostello.com/vo.html,good
flixster.com/actor/robin-stille,good
insiderpages.com/b/3710540295/nye-rich--state-farm-insurance-agent-san-diego,good
sports.espn.go.com/ncb/tournament/2011/columns/story?columnist=oneil_dana&id=6249319,good
longcroftcarehome.com/wp-content/themes/Impreza/s1.exe,bad
facebook.com/pages/National-Air-Traffic-Controllers-Association/111582315525621,good
www.durward.com/hextool,good
fallout.wikia.com/wiki/The_Vault:Fallout_3_NPC_overhaul_project,good
kb.indiana.edu/data/acve.html?cust=7748,good
nibgq9kk.top/index.php?xH6Af7iaLRbMAoY=l3SMfPrfJxzFGMSUb-nJDa9GP0XCRQLPh4SGhKrXCJ-ofSih17OIFxzsqAycFUKCqrF4Qu4Fah2h1QWScEZrmYRPFgVIove8hQLfyhSWksWD_ESJZ18WrprAR7E80QzyzLkVdckuxkKEuGgDyuxPQFFT6wkZjuyeV7PC7kpzXlBvEQ7bJN0sohfQDmK1JDEqi_66Rzt3kKM&amp;dfgsdf=280,bad
www.usro.net/products/hardinfo/,good
en.wikipedia.org/wiki/2010%E2%80%9311_San_Jose_Sharks_season,good
checkimage.comuf.com/,bad
openlibrary.org/books/OL13005237M/Huan_jing_bei_jing_zhi_he_huan_jing_rong_liang_yan_jiu_(Guo_jia_qi_wu_ke_ji_gong_guan_huan_jing_bao_hu_xiang_mu_cheng_guo_jian_jie),good
xkagbjqkemxvwr.biz/upload/_dispatch.php,bad
dir.yahoo.com/Entertainment/Movies_and_Film/Genres/Documentary/Directors/,good
dl.downf468.com/n/3.0.25/11784924/p1232.exeo:=,bad
getslightlyfamous.com/hall-fame/bob-blumer.html,good
teamsets4u.com/checklist/1970s/1971topps.html,good
home.earthlink.net/~herblst/otis_family.htm,good
whp8j4ece3.jawutozasoxppa.net/u4k8sn1cnp\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
youtube.com/watch?v=G-4Rss2j9O0,good
vastudevelopers.in/mp-glance/dropboxbyemail/1/view/,bad
agencianoz.com/wre/filewords/index.php,bad
pipl.com/directory/people/Curtis/Crabbe,good
bladi-toure.com/vb/,bad
kcchiefsfootball.com/2008-kansas-city-chiefs-schedule,good
rivals.yahoo.com/footballrecruiting/football/recruiting/player-Dominique-Franks-37417,good
brp-architects.blogspot.com/,good
cloverpark65.com/births.htm,good
standrewpaull.wordpress.com/,good
www.altova.com/xml-editor/,good
centredaily.com/2011/08/02/2865705/catch-ing-fire.html,good
northwestern.lawschoolnumbers.com/,good
answers.yahoo.com/question/index?qid=20090905175340AA0WkeL,good
franklinhockeyleague.com/,good
youtube.com/watch?v=cIqTHp6IaYY,good
sigin.checkmyfrago.is-slick.com/._./index.php,bad
hotflick.net/celebs/joie_lee.html,good
answers.yahoo.com/question/index?qid=20080301104029AAldHHX,good
chicagoreader.com/chicago/ArticleArchives?tag=Conrad%20Black,good
support.microsoft.com/ph/3198,good
zharikoff.ru/afdIJGY8766gyu,bad
buddytv.com/frankie-abernathy.aspx,good
server.tektonit.ru/,bad
disney.wikia.com/wiki/Wolfgang_%22Woolie%22_Reitherman,good
www.microsoft.com/presspass/press/2000/jun00/CSharpPR.mspx,good
youtube.com/watch?v=2ByeFq7TL0I,good
abendowment.org/about/donor10.asp,good
pastehtml.com/view/bdcxerz97.html,bad
www.nationalgridus.com/nantucket/,good
scienceandcreation.blogspot.com/2009/04/hugh-ross-on-evolution.html,good
jfs.ohio.gov/ohp/,good
tvguide.com/celebrities/ann-rule/220624,good
188.127.249.203/data/info.php,bad
dictionary.sensagent.com/francoeur/en-en/,good
g951876v.bget.ru/,bad
www.kvaser.com/can,good
marmedladkos.com/p/admin.php,bad
metroalloysinc.com/,good
genforum.genealogy.com/shuey/all.html,good
archiplanet.org/wiki/360_Architecture%2C_Kansas_City%2C_Missouri%2C_USA,good
tuberro.com/f4gw67u,bad
infinityhps.com/,good
crisisbehaviormanagementtraining.com/aboutus.html,good
toronto-theatre.com/,good
xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=http:/,bad
bizanalyst.com.au/wp-includes/dropdamyy/damyyhome/index.php,bad
bjsptc.com/eWebEdit/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ladyjmgamp;ssl=0&amp;dest,bad
usidentify.com/l/garwood,good
profilecanada.com/companydetail.cfm?company=2553357_Desjardins_Chevrolet_Olds_Inc_Chteauguay_QC,good
beachcalifornia.com/edca/public-schools/san-francisco/1-california-college-of-podiatric-medicine-415-379-7870.html,good
kjensensmripathologyblog.blogspot.com/,good
www.ce.cmu.edu/pmbook/,good
decoulissen.be/vtdn792,bad
members.cox.net/sleepyjoe/207Thomas.htm,good
wn.com/Disney_XD_Latin_America,good
forums.flightinfo.com/forumdisplay.php?s=&daysprune=&f=13,good
usdaloanapproval.com/,good
4shared.com/audio/XJgw4D8y/35-marco_calliari_-_we_no_spea.html,good
vintagecardprices.com/card-profile/227943/1991-Upper-Deck-Roger-Salkeld-FUDC-63-Baseball-Card-Value-Prices.htm,good
irwin.army.mil/,good
findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@abnetbd.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
www.agcocorpdealers.com/isaacsonimplt/,good
pmlojistik.com/8fh34f3,bad
e-krosno.pl/components/com_contact/index.php,bad
www.ww-lab.com/mvu/index.php,bad
aapresid.org.ar/good/ScreenDrop/,bad
gold.ozroadie.com.au/0pw06ecegd\nwww.lavoro24.it/candidatura_inserisci.php?offertaID=62574&aziendaID=0,bad
aimini.net/view/?fid=4hY0VWEJGEfDn2eV2tn6,good
nets.eu-aktivbank.id82732738-centre.refa872afd92jd.com-info-dec.perfectupdate.com.blogerium.com/.cach/8d5e1202b77fed2fe234ad40a246c13a/,bad
en.wikipedia.org/wiki/British_films_of_1996,good
southavenrv.com/cache/,bad
www.tibia-com-guild-bleach.yoyo.pl/,bad
veromi.com/Sarah-L-Hayes.aspx,good
www.ibm.com/developerworks/java/library/j-pg12144.html,good
english.turkcebilgi.com/Claude+Julien+(ice+hockey),good
mpra.ub.uni-muenchen.de/11055/,good
goodhousekeeping.com/product-reviews/research-institute/how-to-clean-a-washing-machine,good
daugerresearch.com/pooch/,good
sf.curbed.com/tags/transbay-terminal,good
wn.com/Mohawk_Indian_Medicine_Company,good
therealplaces.com/2-star-hotels-near-Cegep-Andre-Laurendeau/110848,good
lionhub.com.au/wp-content/themes/webstat/kundencenter_mobilfunk,bad
blog.ask.com/,good
omhwydyj.trixmix.net/topic.php,bad
paypal-com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011sa.aspr.kedirisinghe.asia.lk/update/dir.php,bad
bokufilms.com/1942/,good
action.liberal.ca/en/donate,good
cieloclub.com/media/photos/,good
91.239.24.235:6892,bad
pipl.com/directory/name/Ike/Samuel,good
gold.ozroadie.com.au/i8jziuspmp\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=37&provincia=&categoria=&azienda=&page=2,bad
www.echoecho.com/javascript.htm,good
lyberty.com/encyc/articles/lmds.html,good
guess515.fastmail.fm/files/co,bad
isthisyour.name/directory/fullnames/ma~fogarty.htm,good
startribune.com/sports/blogs/124013159.html,good
gdanmitchell.com/2009/05/29/san-francisco-oakland-bay-bridge-dusk,good
conservapedia.com/Communist_Party_of_the_United_States_of_America,good
hydroquebec.com/transportation-electrification/infrastructure.html,good
gmes.ogden.k12.ut.us/,good
txgenweb4.org/txorange/births/1908.htm,good
larrycurtis.com/,good
askmen.com/celebs/interview_100/135_melissa_auf_der_maur_interview.html,good
patientpowernow.org/2008/06/united-states-health-care-ranking-who/,good
coyotes.nhl.com/club/player.htm?id=8462038,good
wareseeker.com/Utilities/lavalys-everest-home-edition-1.10.zip/61548,good
genforum.genealogy.com/nelson/all.html,good
vbsi.com.br/ref/Goldencat/es/auth/view/document/,bad
infomotions.com/etexts/gutenberg/dirs/1/1/7/3/11736/11736.htm,good
hockeyfights.com/players/421,good
mayrice.net/3w7eqv5,bad
wn.com/NFL_on_CBS,good
comprapremiadacielo.strangled.net,bad
txgenweb2.org/txmcculloch/,good
sandrethe.ru/sliva/gate.php,bad
slacklifebc.com/wp-includes/images/jpg/,bad
firstchoiceok.com/law1/index/781269ebb316694a3dd16822c2129873/,bad
en.wordpress.com/tag/niobium/,good
tunein.com/radio/Topeka-r100190/,good
news.nationalpost.com/2011/11/14/mcgill-university-health-centre-voices-support-for-embattled-director/,good
peabody.uga.edu/news/press_release.php?id=156,good
puresoccer.com/info/adm/index.php?m=login,bad
stsgroupbd.com/aug/ee/secure/cmd-login=d9ec18c784d2eed083bcb2ea4f061a4b/?reff=MDE0YTUzZmE3OTAxOWIxOGQxY2MwOTA2YTFiOWMwZDQ=,bad
eu.battle.net.login.batnike.tk/login.asp?ref=https:/us.battle.net/account/management/index.xml&amp;amp;app,bad
imdb.com/title/tt0041634/,good
zzjwhz.com/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
www.useit.com/alertbox/9709b.html,good
technet.microsoft.com/en-us/default.aspx,good
en.wikipedia.org/wiki/Desktop_publishing,good
nobell.it/70ffb52d079109dca5664cce6f317373782/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,bad
manta.com/c/mmy3lx1/handmark-window-co,good
vieux.montreal.qc.ca/plaque/horizon/gares/eng/gare_3a.htm,good
www.kelley.iu.edu/CIBER/,good
www.katomodels.com/index_e.shtml,good
www.uninets.net/~thornsjo/files/dspindex.html,good
123people.ca/s/lisa+brown,good
sakurai-sho.deviantart.com/,good
slashdot.org/story/98/11/18/0819250/Netscape-buys-NewHoo,good
en.wikipedia.org/wiki/Robert_St_Leger_Fowler,good
coldkenya.com/,good
www.metadecks.org/software/sweep/,good
zomobo.net/phenakite-pyc-25,good
theweekendtraveller.com//wp-content/xmlrpc.php,bad
hificartel.com/2011/04/rusko-usa-2011-tour-at-terminal-5-wednesday-april-27/,good
facebook.com/pages/City-of-Pea-Ridge/151791851526894,good
canada.com/montrealgazette/news/story.html?id=e0e4cfbc-f146-41b1-b9be-7e5f42771ca6&k=58270&p=2,good
polishtranslator.net.au/components/HUDPage/nicholls/,bad
huffingtonpost.com/2011/11/18/lady-gaga-marry-the-night_n_1101337.html,good
uk.ask.com/wiki/Aloysius_X._L._Pendergast,good
law.northwestern.edu/journals/jihr/v4/n2/6/,good
apolosolar.pl/wp-content/plugins/newsletter/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/b.php?v=9476ds705wd,bad
coppolarestaurant.com/cgi/resume2.php?id=754,bad
michiganhousinglocator.rentlinx.com/MI/Reed_City/,good
fabsugar.com/Look-Less-Chloe-Sevigny-1041517,good
wiki.metrofamilyzine.com/3452/em3.bin,bad
yippfilms.com/drama/,good
ZHC_Shell_1.0.aspx,bad
tharts.net/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,bad
hegeman.com/configs.jpg,bad
bmlyons.com/wp-content/plugins/,bad
allnaturalprotein.ca/ini/index.php,bad
earnmydegree.com/online%2Deducation/college%2Dcampus/missouri/fayette/central-methodist-university-college-of-liberal-arts-sciences.html,good
celticrangers.com/,good
en.wikipedia.org/wiki/Awimusic,good
g4tv.com/electricplayground/features/51427/Jade_Raymond_QA.html,good
arstechnica.com/articles/paedia/cpu/cell-1.ars,good
baseballlibrary.com/ballplayers/player.php?name=Biff_Pocoroba_1953,good
americatobacconews.com/,good
surf-forecast.com/breaks/Hazard-Canyon,good
answers.com/topic/jeffrey-steele-2,good
myspace.com/59057252,good
bollywoodhindimovies.net/movie-review/game-hindi-movie-2011-hit-or-flop-game-hindi-movie-2011-audience-review.html/attachment/game-4,good
picktorrent.com/torrents/d4/neros-day-at-disneyland/,good
sigovka.ru/w790cg8h,bad
livingnetwork.co.za/hfvg623,bad
46.161.1.172/module/6de67db1c5b24428b8d0f26e98fcfbfa,bad
